
DROP_VERIFICATION_EMAIL_ESCALATION_TRIGGER_TIME_IN_HOURS,Trigger the drop verification escalation on each time,,Failed drop verification emails trigger time(in hours),,Failed drop verification emails trigger time(in hours),,,,,,,,,,,,,,,,,,,,
PICKUPEMAIL_CAB_CONSTRAINT,Should deployed the cab employee can recived the pikcp detials in E-Mail,,Email notification about trip details is sent to employee only if a cab has been deployed,,Email notification about trip details is sent to employee only if a cab has been deployed,,,,,,,,,,,,,,,,,,,,
FIXED_DEVICE_NOT_CONTACTING_SUSPICIOUS_AFTER_MINS,,,,"If Fixed Device/GPS is integrated and the client wants to monitor the connectivity of the devices, then the minutes can be configured here.","If Fixed Device/GPS is integrated and the client wants to monitor the connectivity of the devices, then the minutes can be configured here.",,,,,,,,,,,,,,,,,,,,
MINIMUM_LOGOUT_LEG_DISTANCE_REQUIRED_FOR_BACK_TO_BACK,For b2b trip will generate based on logout leg distance,,"Minimum leg distance required for allocating a back to back logout trip, by the system automatically",,"Minimum leg distance required for allocating a back to back logout trip, by the system automatically",,,,,,,,,,,,,,,,,,,,
SEND_LOGS_MAIL,,,Engineering,,,,,,,,,,,,,,,,,,,,,,
TRIP_FEEDBACK_EMAIL_RECIPIENTS,Update the trip feedback email ID,,Employee trip feedback email recipients,,Email recipients of employee Trip feedback,,,,,,,,,,,,,,,,,,,,
FEATURE_AUTO_MERGE_DUTIES,Auto merge the duties in billing,,Merges multiple duties into one- Billing property do not change without consulting  billing team,,Merges multiple duties into one- Billing property do not change without consulting  billing team,,,,,,,,,,,,,,,,,,,,
ENABLE_MANAGE_BUS_BOOKINGS,Feature enable bus booking option,,Displays bus booking on dashboard,,"Display ""Manage Bus Booking"" Option under Routing Dashboard",,,,,,,,,,,,,,,,,,,,
REMOVE_EMPLOYEE_FROM_ROUTE_IN_ADHOC_LOGOUT,Feature enable remove employee from route in adhoc logout,,,,,,,,,,,,,,,,,,,,,,,,
EHS_ENABLED,Feature enable EHS option,,"Enable EHS in compliance, TS to be raised and mentioned that only EHS to be enabled rest all links to be disabled.",,,,,,,,,,,,,,,,,,,,,,
DISABLE_IRREGULAR_TRIPS_CREATION,Feature enable irregular trip creation option,,Enable or disable non shift trips,,Non-Shift Trips will not appear on Tracking Dashboard if Disabled,,,,,,,,,,,,,,,,,,,,
PREVIOUS_EMPLOYEE_BOARDED_APP_NOTIFICATION,The employee will get notification or previous employee boraded or not,,Displays previous employee boarded/not boarded on employee app during tracking,,Previous Employee Boarding notification will be Triggered on Employee App,,,,,,,,,,,,,,,,,,,,
REAL_TIME_ANALYTICS_ENABLED,,,"Enable real time analytics dashboard, Only for Total team do not enable it for clients, this is a chargeable feature.",,"Enable real time analytics dashboard, Only for Total team do not enable it for clients, this is a chargeable feature.",,,,,,,,,,,,,,,,,,,,
TRANSPORT_USAGE_REPORT_ENABLED,Feature enable transport usage report option,,Transport usage report availibility in BA,,Transport usage report availibility in BA,,,,,,,,,,,,,,,,,,,,
BACK_TO_BACK_VERSION,,,"Engineerin, VO team decides on the version, create an SE as per the requirement.",,,,,,,,,,,,,,,,,,,,,,
ENABLE_SEND_DRIVER_TRIPSHEET,The driver will get trip sheet details in SMS trough,,SMS tripsheet to driver,,,,,,,,,,,,,,,,,,,,,,
AUTO_CAB_ALLOCATION_TO_SHUTTLE_ROUTES,Featrue enable auto cab allocation to shuttle route,,Automatic allocation of vehicles to shuttle routes,,Automatic allocation of vehicles to shuttle routes,,,,,,,,,,,,,,,,,,,,
REJECT_SHIFT_REQUEST_ROUTE_MANAGEMENT,Feature enable shift reject request option in route management,,Routing property,"This feature can be used by those who are looking for accept/reject flow in schedule request. This can
also be used in place of adhoc request accept/reject flow.Enable this property to enable the feature.
1. Feature allows to cancel a schedule request.
2. In the routed and custom section on route manage page, an icon dustbin shape is provided to
reject that schedule request.
3. Two additional columns are created Last updated time and Action. In the last updated time columns the time when the schedule request was raised is shown. In the action column a dustbin shape icon is provided to reject the schedule request.
4. The last updated time helps the approver that what time the schedule request was raised and accordingly the approver can take action.
5. When approver rejects the schedule, the schedule get ‘Cancelled’.
6. An email is sent the employee informing that the schedule is cancelled.",,,,,,,,,,,,,,,,,,,,,
ENABLE_TRIP_FEEDBACK_EMPLOYEE_APP_NOTIFICATION,Feature enable trip feedback In employee App location,,Display popup for employee for trip feedback,,Display popup for employee for trip feedback,,,,,,,,,,,,,,,,,,,,
SHOW_ADDITIONAL_TRIP_DETAILS_VENDOR_SCREEN,Feature enable additnoal trip details in vendor screen,,,"Special need, B2B and Escort icons shown with the trip list","Special need, B2B and Escort icons shown with the trip list",,,,,,,,,,,,,,,,,,,,
ENABLE_NO_SHOW_EMPLOYEE_APP_NOTIFICATION,The employee will get No-show notification in Mobile App,,Display a popup notification on employee app when marked as a no show,,Display a popup notification on employee app when marked as a no show,,,,,,,,,,,,,,,,,,,,
VENDOR_ALLOCATION_VERSION,,,Engineering,VO team would decide on the version,VO team would decide on the version,,,,,,,,,,,,,,,,,,,,
ENABLE_AUTO_EMPLOYEE_DELETION_ON_DUPLICATE_SIGN_IN,Auto deleted the employee will duplicate sign in,,Will delete any duplicate sign in of employees(Route which is not signed off by employee),"At the end of each trip the system will identify all employees in the trip who-
1. Did not board the cab.
2. Travel time and distance of the trip is less than a configured value.

All these cases will be revisited after 6 hours (enough time for all the other trips in which the employee might have
travelled). Till that time all the employees would be in Decision Pending status.

Case 1: No matching trip found

If the employee had not boarded the trip, it will be marked as no show and all no show related communications will
be triggered.

If the employee has signed in and signed out of the trip, it will be marked as Travelled in the trip.

Case 2: Only 1 matching valid trip found

Employee will be marked as travelled in another trip and ETS will store the trip id of such a trip.

Case 3: More than 1 matching valid trips found

Although most of the cases will be resolved in Case 1 and Case 2.

If there are more than 1 matching trips found, all these trips will be flagged in a new billing issue bucket – “Trips
with duplicate employee sign in”",,,,,,,,,,,,,,,,,,,,,
FEATURE_TRIPSHEET_ACCEPT_REJECT_ENABLED,The vendor can able to rejection of the trip sheet,,Vendor will be allowed to accept or reject a trip sheet,,Vendor will be allowed to accept or reject a trip sheet,,,,,,,,,,,,,,,,,,,,
NOTIFY_VENDOR_REJECTION_TO_TRANSPORT_MANAGER,The transport manage can get the vendor rejaetion trip detials,,Any rejection from vendors will be sent an email notification to transport manager,,Any rejection from vendors will be sent an email notification to transport manager,,,,,,,,,,,,,,,,,,,,
FEATURE_HIDE_TEAM_SELECTION_FROM_EMPLOYEE_PROFILE_PAGE,Hide the team selection option in the employee profel page,,Hide team display on employee profile page,,Hide team display on employee profile page,,,,,,,,,,,,,,,,,,,,
SHOW_NON_SHIFT_TRIPS_TO_VENDOR_MANAGER,Feature show the non shift trips to the vendor,,Display non shift trips to vendor manager role access,,Display non shift trips to vendor manager role access,,,,,,,,,,,,,,,,,,,,
ENABLE_NO_SHOW_NOTIFICATION_TO_SPOC,feature enable no-show notification to the spoc,,no show notification is sent to SPOC,,no show notification is sent to SPOC,,,,,,,,,,,,,,,,,,,,
NEW_BILLING_RESOLUTION_UI_ENABLED,Feature configure new billing resolution UI option,,Billing property,,,,,,,,,,,,,,,,,,,,,,
FEATURE_INDEMNIFICATION_AGREEMENT_ENABLE,Feature enable Indemnification agrement option,,Enable indemnification agreement for employees during app login,,Enable indemnification agreement for employees during app login,,,,,,,,,,,,,,,,,,,,
ENABLE_OTP_BASED_SIGN_IN,Enable feature OTP based sign in option,,Enable OTP sign at site level- Deployment sheet to be filled to push property from backend,,Enable OTP sign at site level- Deployment sheet to be filled to push property from backend,,,,,,,,,,,,,,,,,,,,
FEMALE_SCHEDULE_CANCELLATION_EMAIL_TIME_WINDOW,The feamle employee schedule cancellation email time window,,Cancellation time cutoff window for female employees,,,,,,,,,,,,,,,,,,,,,,
TRIPSHEET_DRIVER_SMS_LOGOUT_MINS,Logout trip sheet display time in the driver device,,Trip sheet sms interval duration for driver during logout,,,,,,,,,,,,,,,,,,,,,,
TRIP_FEEDBACK_EMAIL_RATING_THRESHOLD,Feature enable trip feedback E-Mail option,,Number of feedbacks per employee threshold,,,,,,,,,,,,,,,,,,,,,,
SHOW_CONTACT_SUPPORT,Feature enable show contact support option,,Engineering,,Shows Contact Support Window on MIS Page,,,,,,,,,,,,,,,,,,,,
FIXED_DEVICE_NOT_CONTACTING_EMAIL_RECIPIENTS,which ever fixed device is not conating will send the email update the email ID,,,,If GPS Devices is not connected to the server then E-mail will be Triggered to configured E-mail ID's,,,,,,,,,,,,,,,,,,,,
DEVICE_TRIP_DISPLAY_TIME_LOGIN_MINUTES,In the driver device login trip sheet display time,,Trip sheet display interval on driver device for login trips,,Trip Display time in minutes before pick up time of the first employee,,,,,,,,,,,,,,,,,,,,
SCHEDULE_WEEK_START_FROM_MONDAY,Feature configure schedule week start day,,Week start day for scheduling,,"If value is Set to ""0"" then week will start from Monday",,,,,,,,,,,,,,,,,,,,
FEATURE_HIDE_ADDRESS_LANDMARK_FOR_EMPLOYEE_LOGIN,Featue enable hide address and landmark option in employee login,,Hide address and landmark for employee in the employee login,,Hide address and landmark for employee in the Employee Login Page,,,,,,,,,,,,,,,,,,,,
OTP_BASED_CAB_SIGNIN_TEMPLATE_HEADER,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
NEW_SPOT_BOOKING_ENABLED,Feature enable spot booking option,,Enable RENTLZ SPOT booking feature,,"Enable to access ""RENTLZ SPOT booking"" ",,,,,,,,,,,,,,,,,,,,
ENABLE_CAB_ARRIVED_IVR_NOTIFICATION,Feature enable cab Arrived IVR notification,,Automatic IVR call when cab arrives at employee pickup location,,"It will enable ""IVR Call Notification over the employee App""",,,,,,,,,,,,,,,,,,,,
SHOW_TRIP_HISTORY_TO_EMPLOYEES,Employee can able to see the trip history,,Trip history availability to employee on app,,Allow Employee to View Trip History On ETS,,,,,,,,,,,,,,,,,,,,
FEATURE_CLICK2CALL_ENABLED,Feature enable click to call option (The driver will call to employee from the BYOD App or In cab device),,Click to call option(Number masking) ,,To Enable C2C Feature,,,,,,,,,,,,,,,,,,,,
SECURITY_HELPDESK_NUMBER,Configure the security Helpdesk no,,Security helpdesk number configuration,"If called the IVR Number we can give the option 1,2,3 ,now you can put 4 and configure the calls to be landed to security Helpdesk","If called the IVR Number we can give the option 1,2,3 ,now you can put 4 and configure the calls to be landed to security Helpdesk",,,,,,,,,,,,,,,,,,,,
SHUTTLE_PICKUP_SMS_SECONDCUTOFF,Configure the shuttle pickup SMS of second cout off,,Second cutoff duration for shuttle pickup SMS,,"The Cut-off time by which SMS would be sent only to the employees for whom the Shuttle  details, time has changed.",,,,,,,,,,,,,,,,,,,,
SPOT_VENDOR_DATA_DOWNLOAD_ENABLED,Feature enable vendor data download option,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
FEATURE_DISPLAY_FEMALE_EMP_PHONE_NO,Feature enable click to call option for Feamle employee,,Display/Hide female employee phone number or chose number masking(click to call),,1) C2C will use no. masking while calling from the app.                                                                          2) Disable - to mask the female  employee phone no.                                                                                                                         3) DisplayNo. -  Will allow to view the no. on the Driver Device ,,,,,,,,,,,,,,,,,,,,
GENERATE_CAB_ROUTES_USING_SHUTTLE_POINTS_WHEN_GENERATE_SHUTTLE_ROUTES_UNCHECKED,Generate cab routes using shuttle points when generate shuttle routes unchecked,,Generate cab routes using shuttle points when generate shuttle routes unchecked,Mandatory inputs of comments during editing tripsheets,"If this is checked cab routes will be generated but it will be using shuttle points in those routes, this was required because AVA was not available for shuttle routes. Secondly, for many org. shuttle routes are used monday to friday but same routes are used on weekends for home pick/drops ",,,,,,,,,,,,,,,,,,,,
ENABLE_BUS_PASS_IDENTIFIER,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
IVR_CONTACT_SECURITY_ENABLED,Feature enable IVR contact secrity,,Safe reach confirmation failed IVR alerts will reach this security team number,,If Enabled then IVR Failed Verification will get Triggered to the Security Team,,,,,,,,,,,,,,,,,,,,
ENABLE_CANCEL_TRIP_TO_BILLING_BUCKET,Feature enable delete trip readd option,,Will allow a deleted trip to be added to billing bucket,,If Enabled it will allow us to Restore the Cancelled Trip in Billing,,,,,,,,,,,,,,,,,,,,
ENABLE_NO_SHOW_EMAIL_NOTIFICATION_TO_REPORTING_MANAGER,No-show email notification sed to the reporting manager,,No show email sent to respective reporting manager,,No show email sent to respective reporting manager mentioned in employee profile,,,,,,,,,,,,,,,,,,,,
TRIPSHEET_ACCEPT_REJECT_LOGOUT_CUTOFF_MINS,Configure the cut off time for the vendor accet or reject the trip sheet,,Cutoff time for driver to accept or reject trip sheet,,Cutoff time for Driver to Accept or Reject tripsheet,,,,,,,,,,,,,,,,,,,,
COMMENTS_MANDATORY_ON_TRIPSHEET_EDIT,Feature enable if edit the trip sheet should be put some comments,,Mandatory inputs of comments during editing tripsheets,,Mandatory inputs of comments during editing tripsheets,,,,,,,,,,,,,,,,,,,,
AUTO_EMPLOYEE_DELETION_ON_DUPLICATE_SIGN_IN_TiME_SECS,configur the same time auto employee deletin on duplicate sign in,,Time interval(in seconds) for deleting duplicate employee sign in,,Time interval(in seconds) for deleting duplicate employee sign in,,,,,,,,,,,,,,,,,,,,
SHUTTLE_VENDOR_ALLOCATION_VERSION,,,Engineering,VO team to decide the version,VO team to decide the version,,,,,,,,,,,,,,,,,,,,
NO_SHOW_EMPLOYEE_EMAIL_NOTIFIATION_TO_TM_RECIPIENTS,configure the CC email ID for No-show email notification,,Trasnport team email iD for no show notification,,Trasnport team email iD for no show notification,,,,,,,,,,,,,,,,,,,,
VENDOR_UNASSIGN_CAB_ALLOWED,Feature enable nassign cab allowed option,,Allow vendor to unnasign a cab from vendor login,,Allow vendor to unnasign a cab from vendor login,,,,,,,,,,,,,,,,,,,,
INDEMNIFICATION_EMAIL_ENABLED,Feature enable Indemnification email option,,Indemnification email sent to employees during profile creation,,Indemnification email sent to employees during profile creation,,,,,,,,,,,,,,,,,,,,
FEATURE_SHOW_LAST_LOGIN_TIME,Feature enable ETS login last time details,,Last known time of employee logging into ETS,,Last known time of employee log-in into ETS,,,,,,,,,,,,,,,,,,,,
INDEMNITEE_COMPANY,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
NO_SHOW_EMAIL_TEMPLATE_NAME,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
NEW_SPOT_BOOKING_LINK,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
FEATURE_MARSHAL_REQUIRED_FOR_SECOND_FEMALE,Feture enable 2nd feamele want to marshal requred in a trip,,Disable marshal required for 2nd female pickup,Enable Marshall required tag for 2nd employee for Login/Logout trips,Enable - Marshall is required for 2nd employee for Login/Logout trips,,,,,,,,,,,,,,,,,,,,
FEATURE_REQUEST_ADDRESS_CHANGE_APPROVAL_ENABLED,feature enable address change approvel option,,Address change approval LINK in dashboard,,Address Change Approval Link on Tracking Dashboard,,,,,,,,,,,,,,,,,,,,
BUSINESS_ANALYTICS_REPORT_DAYS,feature configure reports month,,Engineering,,Engineering - 30 days by default,,,,,,,,,,,,,,,,,,,,
LOGOUT_CUTOFF_MANUAL_TRIPSHEET_PUSH_TO_VENDORS,,,Cutoff timings for transport team to push logout tripsheet to vendors,,This is bridge between creation of Tripsheet and pushing of Tripsheet to the Vendor while using AVA,,,,,,,,,,,,,,,,,,,,
DOWNLOAD_AVA_LOGS_BY_SHIFT_DATE,,,Automatic vendor allocation logs download enabled,,Automatic vendor allocation logs download enabled,,,,,,,,,,,,,,,,,,,,
FEATURE_COST_CENTER_BILLBACK_TRIP,Feature enable cost center bill back tirp,,Billing,,If Enabled it will Breakup the Billing Report Cost Center wise ,,,,,,,,,,,,,,,,,,,,
BACK_TO_BACK_DEBUG_INFO_API_AUTH_TOKEN,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
ENABLE_NEW_ROUTE_EDITOR,Feature enable new route editor option,,Enable new route editor toggle on routing page,,Enable new route editor toggle on routing page,,,,,,,,,,,,,,,,,,,,
ALLOWED_DISTANCE_FOR_SHUTTLE_POINT_LISTING,,,Displays the Number of shuttle points within the described radius(KM),If this is NULL then the Shuttle Routing Page would not load.,"Displays the Number of shuttle points within the described radius (eg:5 KM), If this is NULL then the Shuttle Routing Page would not load.",,,,,,,,,,,,,,,,,,,,
AUTO_EMPLOYEE_DELETION_ON_DUPLICATE_SIGN_IN_DIST_MTS,Configure the some meters to auto deletion duplicate sign in,,distance in meters to trigger deletion of duplicate sign in,,distance in meters to trigger deletion of duplicate sign in,,,,,,,,,,,,,,,,,,,,
FEATURE_SCHEDULING_WITH_SHIFT_PAIR_ENABLED,Feature enable shit pair option,,Enable shift pairing option for scheduling(Only corresponding login/logout shifts will be visible to employee),,Enable shift pairing option for scheduling(Only corresponding login/logout shifts will be visible to employee),,,,,,,,,,,,,,,,,,,,
AUTO_PICKUP_DROP_EMAIL_SUBJECT,Feature enable shift pair option,,Email subject line for auto pickup/drop email,,Email subject line for auto pickup/drop email,,,,,,,,,,,,,,,,,,,,
ENABLE_MALE_BUDDY,,,Routing property to first male employee pickup and last male employee drop,,Routing property to first male employee pickup and last male employee drop,,,,,,,,,,,,,,,,,,,,
FEATURE_ADHOC_REQUEST_NOTIFICATION_EMAIL_ENABLED,Employee raise the adhoc request can configure the THD email ID,,Adhoc request by employee will trigger an email to the trasnport team,,Adhoc request by employee will trigger an email to the trasnport team,,,,,,,,,,,,,,,,,,,,
PROXIMITY_SMS_WITH_TIME_TEMPLATE,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
COPY_ROUTES_ENABLE_BASE_DATE_RECOMMENDATION,Feature configure will do a copy route past days option,,System recommends a base date for copying routes ,,System recommends a base date for copying routes ,,,,,,,,,,,,,,,,,,,,
DRIVER_TRIP_HISTORY_SHOW_ACTUAL_KM,Feature enable show the actul Km in the driver trip history,,Displays the actual kms travelled by the driver in the trip history,,Displays the actual kms travelled by the driver in the trip history,,,,,,,,,,,,,,,,,,,,
RENAME_BILLING_DASHBOARD_LINKS,Feature configure the rename billing issues text neame in dashboard,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
COUNTRY_CODE,Feature configure the country code,,Country code for IVR call dialling,,Country code for IVR calling. Eg: +91 for India,,,,,,,,,,,,,,,,,,,,
THRESHOLD_TRIPSHEET_NOT_DOWNLOADED,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
IVR_DROP_VERIFICATION_FAILED_EMAIL_ENABLED,Feature enalble IVR drop verfication failed email option,,Trigger email for safe reach confirmation failed cases,,It will trigger an email when safe reach confirmation failed.,,,,,,,,,,,,,,,,,,,,
VENDOR_UNALLOCATE_TRIP_CUTOFF_LOGOUT_MINS,configure the Logout cut off time for vendor cab deployement,,Cutoff timings for vendor to unallacote a cab for logout,,Cutoff timing for vendor to unallocate a cab for logout.,,,,,,,,,,,,,,,,,,,,
EMPLOYEE_REPORT_ENCRYPTION_TYPE,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
ENABLE_TRIPSHEET_NOT_DOWNLOADED_ALERT,Feature enable trip sheet not download alert option,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
AUTO_PICKUP_DROP_EMAIL_SUBJECT_SECONDCUTOFF,Feature enable auto pickup & drop email subject for secon cut off,,Second cutoff email subject line,,Email subject line for second Cutoff Pickup/Drop Email.,,,,,,,,,,,,,,,,,,,,
ENABLE_CAB_ARRIVED_APP_NOTIFICATION,The employee will get App notification of Cab arrived,,In app notification on employee app when cab arrives at pickup point,,Enable notification on Employee App when cab arrives at pickup point.,,,,,,,,,,,,,,,,,,,,
FEMALE_SCHEDULE_CANCELLATION_EMAIL,Feature enable female employee schedule cnacelatin mail notificaton to the THD team,,Email triggered when any female employee cancels her trip,,Triggers an Email to the Transport Team when any female employee cancel's her trip.,,,,,,,,,,,,,,,,,,,,
PLANNED_EMPLOYEE_BOARDED_NOTIFICATION,Feature enable planned empployee boarded notification option,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
BILLING_AUTO_MERGE_DUTY_HOURS,Feature configure value of billing auto merge duty hours,,Engineering default,,Engineering default,,,,,,,,,,,,,,,,,,,,
ENABLE_TRIP_REFERENCE_KMS,Feature enable trip refrance KM,,Engineering default,,It will show reference KM in billing. Done by VO Team. ,,,,,,,,,,,,,,,,,,,,
FEATURE_SHUTTLE_ROUTE_COPY,Feature enable copy to the shuttle route,,Enable shuttle routes to be copied from a partcular shift,,Enable shuttle routes to be copied from a partcular shift.,,,,,,,,,,,,,,,,,,,,
ENABLE_EMAIL_NOTIFICATION_FIXED_DEVICE_LAST_CONTACT,Feature enable send email notification to transport team for fixed devices last contact,,,,Enable email notification to the transport team about fixed devices last connected. Eg: GPRS device will be fixed in vehicle to track.,,,,,,,,,,,,,,,,,,,,
BILLING_AUTO_MERGE_MAX_DUTY_HOURS,Feature configure the billing auto merge max duty hours time,,Engineering default,,Engineering default,,,,,,,,,,,,,,,,,,,,
FEATURE_NO_EDIT_ALLOWED_TRIPSHEET_OFFICE_TIME,Feature enable the no edit the tripsheet office time,,Disables the option to edit trip end time on a trip sheet(Office time),,"If Checked, we are not able to change the office time in the manage tripsheet.",,,,,,,,,,,,,,,,,,,,
MASK_EMPID_ON_DEVICE,Feature enable mask empID in device,,Engineering default,,"It will hide the Employee Id on the driver device while sign in. Also, changes need to be done on device device script.",,,,,,,,,,,,,,,,,,,,
FIXED_DEVICE_NOT_CONTACTING_EMAIL_SEND_FREQUENCY_MINS,,,Engineering default,,Time frequency (In Minutes) when Fixed device is not connected to the system.,,,,,,,,,,,,,,,,,,,,
IVR_DROP_VERIFICATION_SIGNOFF_VALIDITY_MINUTES,Feature configure the IVR drop verfication sign off validity time,,IVR call trigger interval after female employee sign off,,IVR call trigger interval after female employee sign off,,,,,,,,,,,,,,,,,,,,
VENDOR_ALLOCATION_SEPARATE_SHIFT_TYPES,,,,Login & Logout is defined seperately for AVA,Login & Logout is defined seperately for AVA,,,,,,,,,,,,,,,,,,,,
OFFICE_WISE_BILLING_SUMMARY_ENABLED,Feature enable office wise billing summary option,,Billing summary split office wise in BA,,Billing summary split office wise in BA,,,,,,,,,,,,,,,,,,,,
FEATURE_HIDE_HOME_ON_ADDRESS_CHANGE_PAGE,Feature enable Hide address change option in a employee page,,Hide option to chose geolocation on address change page for employee,,Hide option to chose geolocation on address change page for employee,,,,,,,,,,,,,,,,,,,,
FEATURE_ADDITIONAL_SHIFT_LAG_MINUTES,Configure the time addintional shift lag,,Lag time interval for employee to chose an addition shift,"Time difference between 1st & 2nd request, if it is mentioned as 12 hrs then if if an employee is scheduled at 10 AM then he/she would be able to select an additional shift only on or after 10PM","Time difference between 1st & 2nd request, if it is mentioned as 12 hrs then if if an employee is scheduled at 10 AM then he/she would be able to select an additional shift only on or after 10PM",,,,,,,,,,,,,,,,,,,,
TRIP_CAB_ALLOCATION_RESTRICTION,,,,"TRIP_CAB_ALLOCATION_RESTRICTION=<cab_type_1>:<min>,<max>;<cab_type_2>:<min>,<max>, this would restrict the vendors to allocate the under capacity vehicles, like they cannot a 4S for a 6 employee route","TRIP_CAB_ALLOCATION_RESTRICTION=<cab_type_1>:<min>,<max>;<cab_type_2>:<min>,<max>, this would restrict the vendors to allocate the under capacity vehicles, like they cannot a 4S for a 6 employee route",,,,,,,,,,,,,,,,,,,,
AUTO_EMPLOYEE_DELETION_ON_DUPLICATE_TIME_WINDOW_FOR_CHECKING,,,,,Engineering default,,,,,,,,,,,,,,,,,,,,
NEW_EMPLOYEE_PROFILE_PAGE,,,Enable new employee profile page UI,,Enable new employee profile page UI,,,,,,,,,,,,,,,,,,,,
COPY_ROUTES_ENABLE_AUTO_ADJUST,Feature enable copy adjust route option,,Adjust custom employees automatically during copy route,,Adjust custom employees automatically during copy route,,,,,,,,,,,,,,,,,,,,
TICKET_MAIL_RECEIPIENTS,,,,"Once the mail ID's are updated in the  said property , in the mobile an option will be enabled ""Contact Travel Desk"" where the employees can give the feedback","Once the mail ID's are updated in the  said property , in the mobile an option will be enabled ""Contact Travel Desk"" where the employees can give the feedback",,,,,,,,,,,,,,,,,,,,
RESET_PASSORD_AFTER_MAX_INVALID_ATTEMPTS,,,Maximum attempts allowed for wrong password. An email would be triggered to the employee with the new password which they need to change once they login again.,,"Maximum attempts allowed for wrong password, an email would be triggered to the employee with the new password which they need to change once they login again.",,,,,,,,,,,,,,,,,,,,
SPOT_BULK_DEFAULT_PICK_DROP,,,upload default pickup and drop schedules in bulk for SPOT,,upload default pickup and drop schedules in bulk for SPOT,,,,,,,,,,,,,,,,,,,,
TRIPSHEET_ACCEPT_REJECT_LOGIN_CUTOFF_MINS,Configure the time The vendor accept or reject the trip sheet,,,,Configure the Time in Minutes Vendor Accept/Reject theTripsheet,,,,,,,,,,,,,,,,,,,,
ADDRESS_CHANGE_REQUEST_PERMISSIBLE_DURATION_DAYS,the employee address change request permissble duration days,,,,No. of Time Employee can request Address Change in a month,,,,,,,,,,,,,,,,,,,,
FEATURE_ADVANCE_CAB_CONFLICT_LOGIC,,,Engineering,Only for Backend Team,Only for Backend Team,,,,,,,,,,,,,,,,,,,,
COPY_ROUTES_DATE_WINDOW_FOR_BASE_DATE_RECOMMENDATION,,,Date window interval to pull out a recommended date for copying routes,,Date window interval to pull out a recommended date for copying routes,,,,,,,,,,,,,,,,,,,,
HSBC_READ_MULTIOFFICE_FROM_SYNC,,,Engineering,Only fro HSBC not to be enabled for any other client,Only for HSBC not to be enabled for any other client,,,,,,,,,,,,,,,,,,,,
ENABLE_FORCE_END_VIEW_CODE_AND_REPORTING,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
VENDOR_ZONE_CAB_ALLOCATION_ENABLED,,,,VO team only,VO team only,,,,,,,,,,,,,,,,,,,,
ENABLE_TRIPFEEDBACK_EMAIL_EMPLOYEE,The employee can get recived the trip feedback mail,,Trip feedback copy is sent to employee via email,,Trip feedback copy is sent to employee via email,,,,,,,,,,,,,,,,,,,,
WOMAN_EMPLOYEE_SIGN_OFF_VERIFICATION_THROUGH_IVR,Feature enable female employee driop verfication,,Enable safe reach confirmation,,Enable safe reach confirmation,,,,,,,,,,,,,,,,,,,,
SPOT_BULK_BOOKING_ENABLED,Feature enable spot bulk booking option,,Bulk booking upload for SPOT ,,Bulk booking upload for SPOT ,,,,,,,,,,,,,,,,,,,,
MOVE_SHUTTLE_EMP_TO_CAB_SHOW_HOME_ADDR,,,,If GENERATE_CAB_ROUTES_USING_SHUTTLE_POINTS_WHEN_GENERATE_SHUTTLE_ROUTES_UNCHECKED is enabled then MOVE_SHUTTLE_EMP_TO_CAB_SHOW_HOME_ADDR should be unchecked. This property forces ETS to convert shuttle points to home/nodal when editing routes.,If GENERATE_CAB_ROUTES_USING_SHUTTLE_POINTS_WHEN_GENERATE_SHUTTLE_ROUTES_UNCHECKED is enabled then MOVE_SHUTTLE_EMP_TO_CAB_SHOW_HOME_ADDR should be unchecked. This property forces ETS to convert shuttle points to home/nodal when editing routes.,,,,,,,,,,,,,,,,,,,,
MAX_EMPLOYEES_FOR_SEND_DRIVER_TRIPSHEET,Feature configure the max emp send driver trip detials,,"Now, if configured, ETS will send the entire tripsheet to the drivers over SMS. The tripsheet will be
sent for all trips with less than configured number of planned employees i.e. say, if it has been
configured to send for all tripsheets with less than 6 employees, then it will send the new SMS
format for all tripsheets where up­to 6 employees are planned. For all other tripsheets, it will send
the old SMS format.",,"Now, if configured, ETS will send the entire tripsheet to the drivers over SMS. The tripsheet will be
sent for all trips with less than configured number of planned employees i.e. say, if it has been
configured to send for all tripsheets with less than 6 employees, then it will send the new SMS
format for all tripsheets where up­to 6 employees are planned. For all other tripsheets, it will send
the old SMS format.",,,,,,,,,,,,,,,,,,,,
